IMF1,IMF2,IMF3,IMF4,IMF5,IMF6
7.288205210396011,-4.61291146568921,-3.6354394665526346,2.4053297247033294,-0.26068281183642805,-0.042314558874516475
7.297022649102237,-4.077986595854721,-4.299701418165827,2.6246293471255306,-0.44392029592331134,-0.02696136197459128
7.307845061182698,-3.5187702209649596,-4.941348218889848,2.7353556732385944,-0.494365757909435,0.04543446315800798
7.320742177603047,-2.935893066792927,-5.547967531530508,2.724467649504565,-0.383777344867289,0.028612215020383247
7.33582578004556,-2.3300877860255556,-6.106891149227044,2.5842303211087643,-0.13695680207169428,-0.051921057713380125
7.35327300624238,-1.7021729194501347,-6.6054340815491175,2.3128520764013354,0.17272508242093193,-0.03377786221324176
7.373423460409025,-1.0529632979508625,-7.031076125727001,1.9149242986582888,0.44500505865310824,0.05454411625203849
7.396651202289574,-0.38343190223379237,-7.371933159030091,1.4012553074660181,0.5847365494687073,0.033891099292764876
7.4229174809664755,0.3047918708357088,-7.6175828242822,0.7880385852246883,0.5340313969676287,-0.06360622808876319
7.451768344314228,1.0094212280263364,-7.759323670225408,0.0963710889249342,0.2950566941691607,-0.04013653987323899
7.482632839543957,1.7278612054210896,-7.79001132401695,-0.6480166198091908,-0.06534120426739339,0.06812875281433557
7.51500266965432,2.4574435313756986,-7.703985358230549,-1.4153824132450625,-0.43320807334642325,0.04342158284800429
7.548319451688064,3.195357471211027,-7.497293859557487,-2.1731563288169027,-0.6831788407170555,-0.07425717001422646
7.582349836206859,3.939103481428895,-7.167338858506578,-2.886723204607758,-0.7200048042901317,-0.04610647977738565
7.61773548952268,4.687117091665961,-6.712342567747984,-3.5202214113762635,-0.5128483634582232,0.08247790221907975
7.656137203396614,5.438907448712513,-6.131376290013277,-4.038149859042819,-0.11140002709951671,0.04956621941559868
7.699764189037646,6.194481370988393,-5.425199183591062,-4.407981021615618,0.3629725799032478,-0.09423513444321106
7.751339594143553,6.954176783491921,-4.59669066409405,-4.60236893677833,0.7521386454171815,-0.06175626566334346
7.813531761732085,7.717878490468477,-3.6519454501497357,-4.6019676632569615,0.9108974799465701,0.08951050845821862
7.886851671423681,8.482633262466205,-2.6029644147672735,-4.3996238454888825,0.755211987064885,0.04827900367913062
7.969513975916252,9.242471103003643,-1.467765621838762,-4.001248263874533,0.29909565993444454,-0.11204021092142039
8.058854581382445,9.99005403482192,-0.26825713580265026,-3.4236201502209016,-0.3348912603986267,-0.055101088981102664
8.15435420431016,10.719991419599168,0.973702345809422,-2.6898826419843798,-0.9418477771206915,0.12293860710218828
8.253478865884201,11.424471199766804,2.2320736284238243,-1.8334584718595501,-1.3063883747439182,0.045762418116332096
8.350048111919756,12.09167072852952,3.475535825990491,-0.8981419385768422,-1.2792686598302359,-0.14673222143820797
8.438319256612381,12.710466482972087,4.673387895923037,0.06986234833882787,-0.825723864472002,-0.02957551769607313
8.515956217881012,13.273971130281573,5.800213646407519,1.0286938918253294,-0.04222177978508607,0.19470162558546578
8.582410154134124,13.778049451024305,6.834980613169053,1.94135428850441,0.8586829632549681,0.041848582919094796
8.642980917751062,14.225599687458754,7.765876176943628,2.781772848663314,1.6096435466516,-0.20819552765499022
8.70761077664688,14.624686918317575,8.587903508932648,3.5321908106047344,1.9593013727494455,-0.040126590229178166
8.768171475662905,14.964202691016812,9.276955485578974,4.155801102530685,1.7202685194727243,0.19025611802857528
8.82231411572751,15.23930728724738,9.817251154579381,4.626881478244726,0.8895411391038502,0.04947646760574373
8.871531008185105,15.44981546204538,10.20034266762564,4.930884614034752,-0.32347834879216586,-0.15203012617796596
8.915476551773613,15.594248803127343,10.419040965157361,5.058382155503977,-1.5536135147268708,-0.04681281559542032
8.961201026983154,15.67945630556369,10.477512185213879,5.015632578434404,-2.3779367746177065,0.13440628609806293
9.01422995816464,15.710880016097853,10.380618203697004,4.812599527598505,-2.476636877574486,0.04061554233919009
9.079405369447544,15.6928341111496,10.13349076173065,4.4613396096495395,-1.758750321639896,-0.13963729001184313
9.150447733382428,15.617370765857359,9.7296259687555,3.962920756518627,-0.426359804820392,-0.07656595035362414
9.224611425828982,15.479924047800484,9.16767758106007,3.3253419186778945,1.1036114903837788,0.1299710978809759
9.295385884643864,15.272024081821815,8.444317289327921,2.556450807734856,2.323990886587113,0.10115641672348599
9.356887955762225,14.986264112842168,7.559940687857656,1.6703376536073302,2.8150818443746597,-0.11379306627830824
9.406434428428993,14.619428042564179,6.5224578661264765,0.6916114809770333,2.3965237022520762,-0.10032754673149083
9.44247795746464,14.170462621941624,5.3452480313123845,-0.34714316253100336,1.191220497029325,0.12588140040944712
9.461601006669632,13.637608654635391,4.044268734141868,-1.4089685659463556,-0.4114982217210539,0.13285938145426165
9.474852005026094,13.035696565603901,2.656040365003135,-2.4347248833173536,-1.8582344914699682,-0.08083917807036624
9.496151162772733,12.383270719238375,1.22280031261097,-3.3614012820366437,-2.644778175583595,-0.1469750309767591
9.532091887927445,11.690733054708861,-0.22184442995979758,-4.140554084644498,-2.516607295378276,0.0042286704937933356
9.580663886468432,10.958443156812375,-1.6560671683443298,-4.74377895364729,-1.5588160407446692,0.1104224765210234
9.63050822332012,10.176197856242364,-3.0704419341771665,-5.1637733724341235,-0.15303403634114093,0.02793910409472929
9.671759523450302,9.335605857008916,-4.454074584023005,-5.3985787605377,1.1939144018652694,-0.07367306680599606
9.707683977235913,8.443017871974309,-5.780465767005036,-5.435638987320786,2.053773288926754,-0.021975559215201137
9.743018431102689,7.507118053414964,-7.021081231239709,-5.266207598632752,2.195767750787353,0.05648008310754959
9.782688157678518,6.5369848080186586,-8.148461418765915,-4.889209999785599,1.6384672437884498,0.016313456152332612
9.825325904013276,5.534955887395751,-9.14448386660321,-4.319930841182191,0.6112361509720277,-0.057417781045546665
9.869704777865227,4.503388503143461,-9.993571195625057,-3.581991812605235,-0.5267137550586218,-0.020342011774527123
9.914216582978884,3.4442522195848135,-10.68320737031304,-2.706497950213363,-1.4101349536648775,0.05308891440024688
9.956203483977621,2.3585244619129155,-11.204648149851327,-1.7311690173180958,-1.7846686668684182,0.02212579680272512
9.99395148099165,1.248449755015325,-11.55049881179004,-0.6959071416308995,-1.5744479992085674,-0.04209687540097317
10.027029364897016,0.11800805705960539,-11.714205048760123,0.3596041372828284,-0.8903753020418128,-0.01233609994760208
10.05637202204577,-1.0269942514879515,-11.690046446213804,1.3975786133904677,0.019775867163695445,0.043883721558638594
10.083555976273846,-2.1797804992645493,-11.474219841121517,2.382411925102464,0.8581582277118642,0.01207505058571807
10.110181390409913,-3.3333921499121804,-11.065872346312206,3.280817889249606,1.372178210534918,-0.040966621765426835
10.137373068155087,-4.4813452142756605,-10.467942227049456,4.0620256955848335,1.4283890646835897,-0.011775247346013462
10.165732982873413,-5.617774669036426,-9.68735928804983,4.698544596025557,1.0443294651746922,0.03528547212783563
10.195154565925257,-6.737681363152296,-8.735236656670208,5.166821101620904,0.37087054566089095,0.007151206500114116
10.224996985853883,-7.836750713487857,-7.626486000578746,5.4483709836148,-0.36464162274352047,-0.03336309534828328
10.254464097290157,-8.910916208314259,-6.3790546267160515,5.531125906184426,-0.9338141191904382,-0.004069416665469083
10.283140533366698,-9.9557499387536,-5.012918447753328,5.410766697575024,-1.1766085796653876,0.032781069130985774
10.311077261467481,-10.966354150435718,-3.549592491559577,5.091155352960796,-1.0449014107909838,0.0037978072043885662
10.338804414129857,-11.937366492867234,-2.0117727324373393,4.5842427998890365,-0.6083200959940978,-0.029313464902908745
10.367224805523636,-12.863124285186556,-0.42315908989714013,3.9094113574558307,-0.023602537776430524,-0.0019348967530569841
10.397473679551267,-13.737893613973291,1.1916418261783606,3.092394951282782,0.5201866135750487,0.025139702077194365
10.430446782450675,-14.556462671091609,2.8068352415977187,2.1635303684826344,0.8613003241481393,-0.0039159639511335085
10.466511439005753,-15.314528277341429,4.39541473659844,1.156115727877183,0.9120267424450079,-0.027626013402010652
10.505425893256387,-16.008824814372606,5.929477333526206,0.10505880081949268,0.6794466250640057,0.0019404447800962263
10.546494202213896,-16.63696524175359,7.380906068317662,-0.9540950919474265,0.256005983655576,0.02290648618271916
10.588610273019263,-17.19736618618537,8.722009867611185,-1.9861537975125776,-0.21532455269201714,-0.0054717591402548005
10.630522408036974,-17.68891531231443,9.9264592787337,-2.956903975154849,-0.5880790451325992,-0.020814497507935167
10.671161412232518,-18.110560575645064,10.970295986198819,-3.8335991700973775,-0.7564276719662193,0.009714055098009888
10.709926992255376,-18.460958192419476,11.83282545773618,-4.585523159710765,-0.6835951301645655,0.022309706045067497
10.746615817250134,-18.738527926601524,12.496993331207356,-5.18504374222763,-0.4078341655139526,-0.008971212153154053
10.781374710817591,-18.94150962539239,12.949665960544058,-5.608672532092114,-0.025364851855251745,-0.018489637331948264
10.81461097554482,-19.068084525550734,13.181751268384469,-5.83814369586423,0.3426929435189956,0.012930296555507061
10.846864579877158,-19.116552982686635,13.18817018968699,-5.861448485568041,0.5881218151747039,0.018068900024111836
10.878484702853243,-19.085721303246235,12.967533115115074,-5.673914770994524,0.6462795074982914,-0.015235704340525964
10.909557006342116,-18.9750088375012,12.52205995151115,-5.278695698540329,0.511921561548945,-0.017047054940700888
10.939977408405614,-18.784376633312082,11.857647763638308,-4.686731223676194,0.2366289360436741,0.017943926502211317
10.969586908490909,-18.514176905309306,10.983970692198307,-3.9163078174529122,-0.09017530348770848,0.016847155472135007
10.998155209273875,-18.16515288559198,9.914362293168438,-2.992496286802572,-0.37010252190287046,-0.01925186130302655
11.025572895238662,-17.7382132565105,8.665872345337112,-1.9460782578966664,-0.5247818918341424,-0.01427651100898284
11.052045322159385,-17.23420914928222,7.259246120608967,-0.8122749591191046,-0.5168795013723954,0.023614651791014782
11.078149614872464,-16.6538771066949,5.718636092625588,0.3704569572336523,-0.35811477241760586,0.014520307988897188
11.104609035616015,-15.99810185540426,4.07088895376747,1.5613536779727974,-0.10318625949500254,-0.02653445018428735
11.132228792542973,-15.268019632895275,2.3449357052611344,2.718528799377255,0.16843238588067566,-0.015000441425873241
11.161833833881627,-14.465122568480641,0.5711355891591245,3.800222224582847,0.37663493604853,0.027234060338901824
11.19411307660791,-13.591464749531184,-1.2195190764735946,4.765968169583995,0.46332810285599096,0.011055163875048516
11.229315284216623,-12.650013665970219,-2.9963534664786096,5.57763338187841,0.40737525448924655,-0.03430427644463305
11.267281053846528,-11.644620127355706,-4.729528486878082,6.200913867034849,0.2290828227002586,-0.014077258808619621
11.307587371905404,-10.579841481687573,-6.390363169226507,6.6069756438790845,-0.01676793544838556,0.03485741171546446
11.34961822413782,-9.460828587010242,-7.951691259818465,6.773906051602085,-0.2573626712817157,0.011564274361477384
11.392485112292189,-8.293357633750507,-9.388332703405645,6.687816816060521,-0.422974097230963,-0.03952674368044219
11.43526100495776,-7.083516481088885,-10.677156164166094,6.344087503767699,-0.4660464948042205,-0.010832906268339257
11.477222646353052,-5.8373790858915635,-11.7970956700744,5.7482862467036195,-0.37373280215749405,0.04473884106573064
11.517863740927961,-4.560937722310988,-12.729425617463036,4.916370579292664,-0.17127417009583296,0.012152799228511669
11.556671307064558,-3.260296851907933,-13.458289897280373,3.8741495662106313,0.08465228412442356,-0.04705248141009108
11.593222474622218,-1.9415286967015166,-13.970833247847278,2.6567069344199967,0.32185044081173725,-0.009430757820299673
11.627299445470733,-0.6105110090607107,-14.257271275657745,1.3074369615875638,0.4729683750461654,0.05428739761013036
11.658789296713945,0.726997013187023,-14.3111769893909,-0.1235849438835907,0.49424643206066926,0.01181663127075119
11.687442580040754,2.065131212176713,-14.129870533227688,-1.5817115282816474,0.3777880484305626,-0.056346890765529914
11.713120309763276,3.398228761725677,-13.714179345729994,-3.0094552664111465,0.15500293786098984,-0.007997403923821068
11.736132622533647,4.721233396538714,-13.068038559696848,-4.348285989821342,-0.11086103394547672,0.06552946397532862
11.757346573916301,6.029832206771798,-12.198352565339189,-5.540896921148838,-0.3422752316791337,0.010994040472328598
11.778105932097796,7.320362628868497,-11.115085651749846,-6.533820878617876,-0.47033361801279844,-0.06951093345605286
11.800604100929586,8.59015390053277,-9.83089213464894,-7.2795744166701315,-0.45550091994310526,-0.0113076751050442
11.827350720988154,9.836842160071942,-8.361851876928355,-7.739901586431459,-0.3021614077132783,0.06995887499568836
11.859247076090112,11.056217353197761,-6.72968625993625,-7.890286554182853,-0.061645184713030224,2.801306998111497e-05
11.896617708598587,12.243263696722975,-4.960432318012087,-7.72018483958013,0.18556487740956426,-0.08304934533678313
11.939568632271136,13.392527460181366,-3.083696987698094,-7.233307279355397,0.35685575099822475,-0.0019998462975947704
11.985952437624036,14.495993245873045,-1.1344194189044698,-6.449956585567756,0.3922195413493445,0.08010242787228927
12.032318072453306,15.544246618445914,0.8490706926394476,-5.404684087981674,0.27796501604485413,-0.0056746558650922225
12.07662359191127,16.529572851505776,2.829178704289058,-4.141016722618552,0.05799488500620098,-0.07522917070614285
12.11756579524844,17.44541634742731,4.769265403492408,-2.7100083065567526,-0.18193142014359664,0.019579976886240313
12.154376304704574,18.286243896835412,6.634186267863078,-1.1682593868185729,-0.34617245154904375,0.07873600521992405
12.186875339581283,19.047652057334105,8.391032095505953,0.42446471524707763,-0.36541252727276596,-0.023397937439120404
12.215428213212723,19.726343872518612,10.009663153473495,2.0075056412674415,-0.2242277121220776,-0.07178221192800834
12.241088480399037,20.320264565043626,11.463322386299222,3.5216858048991897,0.03084719767515265,0.03661169822487949
12.265089726700955,20.828015892126395,12.728396629683427,4.910733008797078,0.30520827726899424,0.07099940159906065
12.288754941159999,21.248690355682314,13.784545890558192,6.12301071449575,0.48955842613517875,-0.046685049465434406
12.313167055294848,21.581453079268194,14.61451534738609,7.112805728477609,0.5003959327393797,-0.07045575673493848
12.33892209089095,21.825222963203633,15.204018574484655,7.841558911027994,0.3134815509556446,0.0534561004006688
12.366128233722188,21.978639860847878,15.541907468341144,8.279244506580163,-0.022195847122811307,0.06500555564596916
12.394237088651515,22.039880428471875,15.620166494142037,8.405365433153126,-0.3970053675750227,-0.06561528831744898
12.421591346421385,22.006235966802464,15.433676426800101,8.209508300275687,-0.6765714550580308,-0.06371920247209897
12.447118500812136,21.87599727644673,14.982407069663132,7.6942024516462455,-0.7460107749995604,0.07919726599668758
12.470250117733894,21.648436171495387,14.271495123710917,6.875114994334565,-0.5542379090872835,0.0660812953468469
12.489952547167322,21.322808350162802,13.310165622824893,5.779559232180907,-0.14060122107352815,-0.08897579853127614
12.505267804070744,20.89896080723229,12.112283799724032,4.446345492833963,0.37187828564811115,-0.06187324296797145
12.515527557560906,20.377601099766636,10.69647950156909,2.9248067988471114,0.8137528527959563,0.10754898534287488
12.51980707357701,19.75974208448162,9.085298920153459,1.272422068830731,1.0247073004633656,0.0668353968797347
12.5163860811873,19.046196430644446,7.304383326366815,-0.44776149241623453,0.9109881568871123,-0.11486178370728237
12.502946638031627,18.23795224289092,5.3826204174251,-2.168768080714219,0.48590003503493173,-0.054988075368130704
12.480394147145036,17.340499267167864,3.356511668313863,-3.816920798926537,-0.11859020685098552,0.15286779166470904
12.461534765756847,16.372749651153352,1.2786777046883362,-5.30557662594815,-0.6830702652208378,0.0776313718587477
12.451062900117467,15.345270363585396,-0.806625018216686,-6.564433859081299,-1.0141902347465153,-0.2068374992254145
12.452919884027178,14.267467548409723,-2.8573180065085895,-7.535908707544191,-1.0062798475556727,-0.12365174902315965
12.46792553942355,13.14477946288703,-4.8374798313731695,-8.181317665982064,-0.6815314743543186,0.22382179983515782
12.481993353397145,11.966538014001411,-6.730380554391472,-8.495091789843277,-0.18994272356847913,0.12413914561959227
12.496090762897058,10.738243999868356,-8.504082878644295,-8.467484355601822,0.30270569865034,-0.22133842729526038
12.515054027992885,9.46991859368848,-10.12401268420237,-8.097275414162855,0.6567946069781118,-0.11530563613946697
12.537127419278601,8.164644802577591,-11.565966450069327,-7.405252734213693,0.7789875920396806,0.20125066106730927
12.561385267575996,6.826328633189852,-12.808365685012253,-6.424708876378528,0.655729144922967,0.09931674915257066
12.586846592541221,5.458838621708913,-13.833378622164883,-5.20063789954385,0.34916883226828965,-0.1862495133172901
12.610887011227936,4.064371406269814,-14.628817984305165,-3.7893760675430457,-0.03150797805350192,-0.08834712481000767
12.631579558831346,2.6460347104711506,-15.185430809025434,-2.252959963535828,-0.3637773710807213,0.1747550704322754
12.647960149655686,1.2082306436914751,-15.496463598600261,-0.6557539732386558,-0.5494277480526556,0.0862838558431346
12.659312260090017,-0.244070192598267,-15.558433978007457,0.937554775211914,-0.5437603796530458,-0.1531871527518892
12.665453982996699,-1.7050148490359904,-15.37078066424152,2.4650080235003697,-0.36434270559715953,-0.07248374213839776
12.667311503521324,-3.1672837093223922,-14.935222578172567,3.87046259987798,-0.07946416042303443,0.14447754948741015
12.666402692296456,-4.622722436190157,-14.256436777430991,5.10486607399194,0.21582582927188285,0.06895967844820398
12.663964895364026,-6.063385856895429,-13.343165535626017,6.126645969194892,0.42909216235008707,-0.1303046949633425
12.660965132160932,-7.481625771045789,-12.208229029351738,6.902876372916358,0.4986238191067841,-0.06305500097522469
12.658526229764796,-8.869718492906753,-10.867966061541694,7.4106400780334045,0.4110708251890619,0.11696889796064887
12.657576530076282,-10.220317212523979,-9.342489404099492,7.637066040407742,0.20170310077945333,0.05536863199890181
12.65837272709074,-11.527026801052383,-7.655993639210768,7.578876105493409,-0.06040980868059475,-0.10810541723170611
12.660791453615095,-12.784121576673417,-5.83604363063226,7.24263769421036,-0.29480112292089156,-0.052355051979599915
12.664943577852224,-13.985899724997207,-3.912398559583502,6.64512020488013,-0.4331956478790814,0.09596378587770957
12.671037668958974,-15.126845999726736,-1.9166640693257047,5.812356521152873,-0.43934377232265454,0.046117852915636595
12.679044387370013,-16.20201663227715,0.117841530898632,4.77810781161913,-0.31859562733566,-0.08793191923723687
12.68886096987513,-17.206882161660822,2.1568357451584625,3.5827027003530048,-0.11355165651196374,-0.04384235170718859
12.70066427126266,-18.136970062338282,4.16604916565259,2.271888420458308,0.11139064888332396,0.07668259261046495
12.714615866138864,-18.988209543953662,6.111445739616351,0.8946935259418007,0.28968567171168813,0.037715023868706045
12.730469199837556,-19.757382356237194,7.959325869266865,-0.4989166079234517,0.3714412227423951,-0.07043970879150271
12.747652275019277,-20.44204330125609,9.677012158865512,-1.8597243524472324,0.33729096341699794,-0.03627593229805067
12.765605300124722,-21.04015074492318,11.233845406515684,-3.140508335423598,0.20318575738188144,0.0611697368890371
12.783665848689077,-21.550172280269415,12.601649216633,-4.297708936086104,0.013840029505495734,0.03305569358081062
12.800939265826793,-21.971199981954182,13.75514753623606,-5.292934551659214,-0.17195391702786145,-0.05253471507356062
12.816525937044162,-22.302669879317783,14.672766522342732,-6.09378559274453,-0.29866759883710164,-0.0283405242777399
12.829904996703812,-22.543914769132016,15.337546224976887,-6.674275765575281,-0.32943118155782497,0.04799482765203447
12.840866106772575,-22.69421421132839,15.737424263880747,-7.015636966079444,-0.25640606780911934,0.029019754513800622
12.849358134682252,-22.752951996221583,15.865295917688428,-7.10705559110444,-0.10275950262222815,-0.03793506052388632
12.855524391778674,-22.719581959078567,15.719178707641921,-6.945954121806608,0.08474615085579353,-0.024229103680763676
12.859833918122161,-22.593502741942235,15.30236762249201,-6.537933492177733,0.24999793215639224,0.03318562669578094
12.862865446829932,-22.374314629609437,14.623075833007846,-5.896914286874131,0.34361229900661067,0.023542797862673367
12.865092943079851,-22.062080226403296,13.693976067182364,-5.045023589098015,0.33690799975285063,-0.02608016509538052
12.866858908079317,-21.65737423938574,12.53189617979839,-4.011944238011498,0.23034797549401428,-0.021735729855046793
12.868511336704126,-21.161149465620564,11.157644778163695,-2.833777622911961,0.053938627753983566,0.019645323916907695
12.870340960086123,-20.574808735944,9.59555411968909,-1.5519034717189926,-0.14128898568303222,0.020068784758156686
12.872564087415594,-19.900224711344688,7.873019137879492,-0.21158922613423353,-0.29800404393523,-0.01368327980469146
12.875393405660466,-19.139658354470836,6.020097056275786,1.1396687565838448,-0.36920767637903823,-0.019207841533701777
12.879196167980236,-18.295585412896223,4.069155738593372,2.453984174318206,-0.33209811329244876,0.006875324959387806
12.884446755219226,-17.370748210888745,2.054235000557555,3.6846653725607994,-0.19560754396122632,0.016908336839305083
12.891656068595195,-16.368242080965043,0.010330889234172792,4.787700055538606,0.001113156458825148,-0.002750723426449777
12.901258797547223,-15.291648261281292,-2.0273880199813705,5.723098396103234,0.1992711858563882,-0.018758348533291388
12.913567196177794,-14.145094747941622,-4.024289298938897,6.456193382437193,0.33751061792927184,-0.006604056245499468
12.928635930018288,-12.933402943036587,-5.9470568051956,6.958696527319933,0.37044175951198205,0.014540546910730277
12.946195925053825,-11.662148548247004,-7.764342718489042,7.209676361906858,0.2833263786790556,0.009426944676267285
12.965579225573155,-10.337710151784284,-9.447348107250647,7.1963633899592185,0.09815761726547215,-0.01657707183953353
12.985802428710416,-8.967126398886712,-10.970131739701769,6.914951538107895,-0.13098996654211031,-0.01690165292913106
13.005699828299782,-7.557878344313337,-12.309767317050865,6.371223171085488,-0.3327914215963153,0.016487278438544074
13.024134917214319,-6.11757910982907,-13.446342098938782,5.580951362900603,-0.439828276007671,0.025018766227137827
13.040075260259963,-4.6538069224370435,-14.363056755456888,4.569764400675943,-0.4102416242102161,-0.013228155451069144
13.052718436489016,-3.1738908225991125,-15.04623385745996,3.3726553973235185,-0.24275038455860115,-0.027449541307395353
13.061622453070163,-1.6847024747182056,-15.485297221165236,2.033071440534247,0.020178250544309304,0.01774664189244241
13.066804301745751,-0.19250406354901034,-15.672788312413946,0.6015233274316402,0.30273078417987087,0.038600639586241034
13.068571669370055,1.2968986547878703,-15.604683020253072,-0.8665161096122946,0.517077650133021,-0.013955736744106016
13.067417368392555,2.7780553128598995,-15.280617948203492,-2.3129279579982356,0.5903077446144076,-0.04219148070716329
13.064086074537364,4.245948527637504,-14.703877178299742,-3.679220310538511,0.48899754688686947,0.01698756705576673
13.059728683185917,5.696151929938074,-13.881251167288493,-4.908795199784768,0.23294522432114015,0.05122708276885147
13.055849742418838,7.12474801776925,-12.823116036454092,-5.94949214778509,-0.10781009170947833,-0.017103192480873927
13.054366678379925,8.528329916666317,-11.543401360936546,-6.755965270951702,-0.4324760957342816,-0.06059333294560004
13.05711590134856,9.903378073866254,-10.060196494404462,-7.292582791241001,-0.6412033553609859,0.011680249911614787
13.064125409168593,11.244368718353723,-8.397580758065931,-7.537253938478734,-0.6692131787768891,0.05832631393916328
13.075248890690666,12.545527413859467,-6.5834091923104205,-7.480420788627998,-0.5045761440266958,-0.01584275302835185
13.091530789669731,13.802275969814062,-4.64737037528108,-7.1239040963005635,-0.19125972326551055,-0.06430574374332741
13.11137427616291,15.007176327256294,-2.624809313282161,-6.485397363748543,0.17641215343833747,0.0054350546764742845
13.13238827875412,16.15195718374385,-0.5539531009501801,-5.595336220277186,0.48525832651743783,0.06067220535044379
13.152145560521321,17.22852174024936,1.5259837641141065,-4.494064414029282,0.6410960964239175,0.0028124884149589077
13.169656559572434,18.230665263957707,3.577414838387079,-3.227921726365613,0.6010042247940114,-0.05210717753861056
13.184530659865793,19.15327116580303,5.564234010900806,-1.8481022953466022,0.3843696923149509,-0.004662689075143118
13.196529864000976,19.991854318455022,7.451936555655686,-0.4091285512675546,0.06396674860998204,0.049819799182240034
13.205454552094555,20.742460426216493,9.20809062433609,1.033172553265295,-0.2585334939697615,0.012993951318191328
13.211413066261759,21.401977030435276,10.803210799391511,2.4241770605021973,-0.484324455867465,-0.0403974861575864
13.215096126374338,21.968430493222154,12.211545003559403,3.7128278554760654,-0.5473711172468785,-0.014101641673375239
13.217211636494337,22.440374761222472,13.410818016624443,4.852767054648263,-0.4346624587136416,0.03634896432214594
13.219012804265732,22.817412172452215,14.383083498075411,5.804465187354548,-0.18787875114895072,0.01942110492369723
13.221772092609948,23.099579734988673,15.114287429755361,6.535763051988076,0.11023546298188613,-0.031645929525235976
13.226289005992246,23.2867696653966,15.593803217399985,7.02216537342672,0.3620924900656379,-0.02745672890749873
13.233539168663517,23.379369676238735,15.815212828524345,7.248244756718603,0.487512695872494,0.023219688411934683
13.244282513929349,23.377798792939537,15.775856239073956,7.207490190907033,0.4480750617997628,0.029058549885961977
13.258472417888315,23.28183445553387,15.476108559901183,6.901630541433408,0.25746380801013696,-0.0240338667832656
13.275220500924434,23.09057904870188,14.91934365871515,6.340527563811981,-0.023271752791252917,-0.039767533886183745
13.293548218124787,22.803301759116813,14.112824818786681,5.542886759577351,-0.3036677776419437,0.01879412186772953
13.312277609813327,22.419378958403893,13.067597918922809,4.5356921273669055,-0.4924893733955991,0.04647742855094454
13.329751528542731,21.93806746610929,11.798165122341732,3.353199998700438,-0.5269739010840235,-0.015226594091821009
13.344732423590882,21.35953933901562,10.323449460052384,2.0371083130778818,-0.39136693507539505,-0.04997902935045781
13.356681974119637,20.68524163377467,8.666953619617296,0.6356369292032752,-0.12225959479762702,0.01824115421237738
13.36538902756903,19.917512077993468,6.855999505195558,-0.7986169213812362,0.2006543143704124,0.06044978035670734
13.370550324736257,19.05913102907734,4.920819881398529,-2.2111212384913084,0.4775335599290379,-0.014469870598227434
