imf_1,imf_2,imf_3,imf_4,imf_5,imf_6
825.6983028971174,18.72841573839122,-133.38230758139315,17.15159673723276,2.4716827818756157,6.695632377288989
827.39623176047,29.935671878969057,-131.43943522263552,5.693605259889441,3.136652262792442,-5.828673734954224
829.223734041916,41.42365167770904,-128.28547637673427,-17.621725498105206,-5.05778365306826,2.5678999706718058
831.2107112853028,53.179930395878166,-123.8114307950326,-5.417887975408079,0.7423237850568762,1.8423028781846296
833.3083219654163,65.10502305182118,-118.0189605838076,17.63768137134961,4.2269938255981,-6.138169606873741
835.4341217397167,77.05974518401207,-110.9706076885844,4.803548296358966,-4.119141111958075,8.552417928615633
837.4748459131165,88.87156163765262,-102.7781509738065,-17.760125166500796,-0.8417718383466373,-7.970035757051947
839.4095658367465,100.46340673157697,-93.46509701164854,-3.9661655496438324,4.955238733272547,4.5067043189259826
841.1208607659855,111.66073986577446,-83.16580121570004,17.961607464839005,-3.178448542473916,0.9114900290972733
842.5280778961885,122.33081197377525,-71.97681111824872,3.588675801481258,-2.032697892309112,-6.035231813659951
843.5621351173248,132.3603538381343,-59.97454237178707,-17.504316511976246,5.303890589903008,9.479078286201965
844.216786161993,141.71063161205564,-47.1547608885971,-2.381089979108394,-2.0515079405585643,-9.331557380968448
844.5636197471077,150.4333771850778,-33.41641425087746,17.907761593617714,-3.316349753786546,6.022087848360772
844.6821243919451,158.59755445206744,-18.64198632958404,1.85767987144082,5.054891544625333,-0.2411735420533866
844.7446281357109,166.37429874164187,-2.615424432577117,-17.70035234598102,-0.7252298510411254,-5.71990507815292
844.9624447553656,173.97645681488942,14.903807846143264,-1.2111351560897992,-4.704563214535776,9.62097141480372
845.4955471197869,181.5580080212414,34.06091678329296,16.98190623292684,4.177515267169413,-10.46069708054917
846.3407992494552,189.09458884738285,54.77212917093632,-0.32418908289782955,0.89933343520438,7.270147730037342
847.5082307422855,196.56450078375977,76.91222116704708,-16.943632052304267,-5.0882528872714206,-1.514658539505088
848.974070951244,203.89947798801157,100.26256861831078,0.9484690771598208,2.8055228443162425,-5.392908149586161
850.4685622551889,210.7671042673844,124.28784995600616,15.810052623749122,2.3333865947258916,10.46310174158495
851.6733175817161,216.78310600592587,148.3758441197039,-1.6177726722826695,-4.012109394220448,-11.48334410054717
852.4823626529178,221.7912972855393,172.1516167532178,-13.737333327847043,1.6634814539753913,8.62341867092973
852.9232379098024,225.78578965799622,195.4054336635794,3.1147810355028716,2.4672536058353014,-2.2644432471511244
853.0350431558284,228.78265678328853,217.95706271773415,12.345696233143249,-3.285723015655148,-4.901308609595644
852.8510091236014,230.79904824127053,239.63124971443438,-3.795756654412065,0.7691528115428398,10.649733178913731
852.3966651647908,231.8495694065345,260.25284876840055,-10.378955476327402,2.3907682391858414,-12.504937606422622
851.6769009774623,231.93246927854653,279.6331883163854,4.712077811403027,-2.441251387391993,10.00018824314174
850.738987389593,231.09404407260243,297.6380456676821,8.855682117499262,0.17926951287042406,-3.612585177495974
849.5994501065303,229.35240995487337,314.10806063262413,-5.1036146681474825,1.9022859851437355,-4.23894513772912
848.2625534886732,226.71598397719785,328.8786281313438,-6.99907455888145,-1.536464001794413,10.95755065978413
846.7478808081445,223.21209638814105,341.81158953780937,5.625124763317601,-0.041036986818830896,-13.809078042195653
845.078796956137,218.87500086855525,352.78398211691433,5.41774476493413,1.170775251278859,11.801361922059396
843.3054005307241,213.76811064875298,361.71044978746005,-5.710522234574487,-0.8404431721555046,-5.362629976132599
841.396423108869,207.8716701233459,368.42583543606094,-3.8143215547476386,-0.06431502529815211,-3.276123429228547
839.3264410661842,201.17340275290405,372.78276184485486,5.812068290093381,0.6635760775868147,11.253195489580156
837.1218330809415,193.71656117422734,374.7046136286851,2.5261331001280616,-0.327028842171458,-15.440325088945631
834.73581594399,185.47125586203575,374.0528333616583,-5.624942252955432,-0.09752133350524624,14.24198151599903
832.174015224408,176.46426364561106,370.7647762301448,-0.913597476212057,0.3709939805213881,-7.55969999678656
829.4381884280131,166.72126558939607,364.79509946410514,5.551456349235297,-0.10495587261158724,-2.242424117787934
826.4960669685274,156.23567944513826,356.0842903034289,-0.4193015422485177,-0.009677827333746001,11.90083319880506
823.3467052741579,145.03625380953397,344.6308295002036,-4.94127207457165,0.18882779886071457,-17.5484822220725
819.9318391864308,133.09712882410537,330.40032445571256,2.0224617956508584,-0.05013936913452784,17.134770315526968
816.2548699996189,120.46194924270685,313.45820762958886,4.743380346535005,0.35334427946074476,-10.06841989872355
812.357357582011,107.22109060496804,293.9482288699953,-2.9686709524695374,-0.09689991488047948,-0.9961617452656818
808.3455929002904,93.5372934617549,272.1158095201222,-3.905270813289026,-0.3271056682102187,12.389141808534088
804.3050376361211,79.55541160332879,248.20905777147587,4.066491024774958,0.5757903271292898,-19.78473520679344
800.4001072440992,65.50038142861892,222.5718311230604,2.99273873140017,-0.26491342248761457,20.138650375747975
796.5905660859922,51.38230579073949,195.32967092061295,-5.617102438400674,-0.9821063038954667,-13.330332596621249
792.8690734042236,37.24151932516946,166.64518050878655,-2.132672451199917,1.4994795853725753,1.4889378346481528
789.2668458562538,23.157162498621204,136.73029074568942,6.973358761994496,-0.17750199710415066,11.205753500393287
785.8796398975911,9.272352537254237,105.86898528239587,0.9202123484987293,-2.104959893375297,-20.428704841673948
782.7674981252743,-4.313414019770559,74.2970763275626,-8.770735953682777,1.9251040884494357,22.312341402284176
779.78065977876,-17.725610796964077,42.009175604482074,-0.3952738000116184,0.32437301105174954,-16.445865679085827
776.7489409042055,-31.1144126837734,8.976432914103182,10.223209770560246,-2.3776332113353065,4.77762817725363
773.649799210946,-44.4755403369487,-24.656186081666373,-0.008266345645669412,2.280179997636421,8.896983683071406
770.4985484098038,-57.76187635090451,-58.684016256557534,-11.375668424357702,0.3835830228088705,-19.685862764745536
767.3575691861319,-70.87794956031529,-92.84352109735775,0.6748886520248116,-3.036849601022231,23.710769694550258
764.0369185269859,-83.98799629294167,-127.1340594501023,12.227803408738955,2.485861998017137,-19.47228940925798
760.5416401525889,-97.05116579552696,-161.32657766008975,-0.8417903101286909,1.6940507545511254,8.852559415502636
756.9768242097651,-109.91746576020665,-195.06203614313407,-12.515998493138829,-4.3118026171229635,4.745546260827188
753.3965081307616,-122.48806600409968,-228.02794359702995,1.1513449656409924,1.699636847390664,-16.759448135823384
749.7423807747969,-134.7795469684659,-260.0292510917629,12.743308379081709,3.4843144604026914,23.17174812190079
746.0389712195575,-146.71924749142096,-290.771155700295,-1.1306840772036344,-4.60297021608868,-21.519727436335476
742.574299072625,-157.9611043907694,-319.67253096319587,-12.57171279901139,0.12935791801111027,12.394133323932202
739.4238414315678,-168.38399375823204,-346.40222920654,0.36309244318018213,3.990451506002081,0.3956965687850132
736.5464709545204,-177.9975075341217,-370.7905980938088,11.654605813007155,-3.7269959179511227,-12.889716862233358
733.8971071138325,-186.8231879737157,-392.7029033075819,-0.07903330005240868,-0.8287624289474376,20.60805271857274
731.4487310706492,-194.86978074381815,-412.0112338199095,-11.280121554303085,4.109599666617123,-21.374194013490843
729.13250609661,-202.19311210632017,-428.65485617734805,-0.6675730936542512,-2.820467000863711,14.911096843424836
726.9455697024187,-208.7838848085359,-442.52162049402375,10.885848182918725,-1.4887652009916263,-3.6521128815474486
724.8612648074875,-214.65967027158354,-453.5436842320798,1.2309074399763966,3.766551826203105,-8.700436991498814
722.8489627568878,-219.84446410253165,-461.67641975311693,-10.794553155378413,-1.850277612018926,17.91116473453694
720.8914319548685,-224.3502000639902,-466.8783825573875,-1.9106957169799497,-1.8811397948120678,-21.014706071824158
718.9581017939084,-228.20348249004067,-469.1381378764298,10.77070915818928,3.2183004025222433,17.049441464031275
717.0800206005073,-231.36866966405773,-468.39455675877156,2.6399643252524734,-0.9408451954244031,-7.451742457943339
715.226194716583,-233.8757703982195,-464.6713904620158,-11.038862872880056,-2.2555065535846417,-4.602387128682343
713.3804404599721,-235.74129057118867,-457.99466929498624,-3.372142099292329,2.754204157398631,15.084945559432832
711.5776671922696,-236.93108333347243,-448.35421576981815,11.490732574319468,-0.12622729669218688,-20.505287454773132
709.7736640965437,-237.49681188608616,-435.8495373598342,3.8110290248424827,-2.7475753370699936,18.877705422329388
707.7522661840666,-237.66923506957897,-420.78276803633287,-12.250696252599148,2.4598730304844216,-10.69395072955771
705.4122697319697,-237.55544398254912,-403.3299404673227,-3.517313624760542,1.446209778290322,-0.6651433281844239
702.8050609543524,-237.09389055091128,-383.4837755643101,14.098299576870396,-3.288115894273226,11.940655437207004
700.2282140112702,-235.96267225931152,-360.9660302760851,3.91515268021622,1.1053892578505353,-19.062574658840457
697.7419974004082,-234.0870717006344,-335.7741161890745,-16.40447226094391,1.91135318393234,19.24963832900549
695.2291367424749,-231.58063429182775,-308.1248345205479,-4.482851840121729,-2.506249698084665,-12.571979660949243
692.7360044163441,-228.3894087172007,-278.0764443549687,19.09494177414938,0.6325695868551545,1.658136756438521
690.2925480683696,-224.47617852850476,-245.71935091836298,4.738217297438371,1.38961632805585,9.465673502743895
687.8983423315467,-219.83565707379486,-211.19353158064973,-21.979434072364636,-1.7708257738793747,-16.903726487671314
685.6248645699407,-214.38844378209086,-174.57700662020017,-4.558954310167819,0.6893065045659699,18.174923819908628
683.607642225696,-207.99220725274483,-135.9026931254364,24.77802782657256,0.3835060665108901,-13.299852360577
681.7592652880992,-200.73915238778568,-95.47209176242137,3.319534980260314,-1.5568449799853807,3.7649285535456487
680.1129979475676,-192.60026018842035,-53.48040526386849,-27.685800929207506,1.976837020716046,6.9811050259221
678.7504306186827,-183.4980814335321,-10.089261515732803,-1.9272480909624015,-0.8456056071094084,-15.431995779850718
677.766524642072,-173.3454290189774,34.529234377708946,30.061779002473095,-2.1932599065728464,18.253311364646184
677.236858349109,-162.0826329126847,80.14885527689634,-0.5387826213274194,3.4110685811694483,-15.042615915328867
677.1137436551271,-149.78477659758605,126.37819241822139,-33.22188757676106,-1.5089365613641033,6.359469023489765
677.5166306337699,-136.36238604674227,172.97544592446164,2.8180038616620924,-2.893694343440342,4.369118413865856
678.517712844586,-121.78440711780345,219.61440610457055,35.16773863821559,4.273009421615177,-14.247562478125298
680.1421738347366,-106.08275260749258,265.87506593138903,-6.712503838977179,-1.7917377732904924,18.952400240597058
682.3652493197416,-89.35781075140298,311.23794102689067,-38.19492089838889,-3.712882723692966,-17.6137283835403
685.0277366716988,-71.8689191842364,354.9898739587184,9.367878071978003,5.065702772443882,9.545151382976295
687.49028751926,-54.38187220997138,395.88225906284015,39.532306949200546,-1.2141581691904861,2.1549643249810755
689.4583853499125,-37.30076787819936,433.0756071623122,-11.352459604168207,-2.7496288735931023,-12.364963180876591
690.9337994546025,-20.705580257150913,466.1277085889868,-39.08882377585688,4.743659109173925,18.31872258485536
691.9592681273584,-4.617206813735771,494.7191384596637,14.63513869250148,-2.206795435188502,-17.30805515332251
692.671277163665,11.051425799466868,518.6991834212786,39.49789994972848,-1.9681718979263931,10.419561993262365
693.1102239474139,26.295160584330535,537.8715477859448,-17.475694073703668,4.671438481431235,0.004078815969779145
693.3400554525508,41.13783475785272,552.1191672578539,-39.1256549470667,-2.9697285387354184,-9.768678616069499
693.5397667368167,55.7226398668146,561.4933086400575,20.785654022459884,-1.5713180288445578,15.566803911830137
693.62569560253,69.91898744288461,565.7971818628379,38.13638128975756,4.497888081114535,-15.771565791975572
693.494268727725,83.57379129614236,564.8512951333987,-24.000771897591104,-2.906655759033032,10.888632804208997
693.1053235279059,96.60255897517601,558.5978521972772,-36.404098040818475,-1.0731739840857613,-2.539780646950259
692.4422906573395,108.95053208184837,547.0640118352509,27.65193073627063,4.233361807875932,-5.927899269098673
691.5691349768658,120.65073582759183,530.4211818922664,34.9722502961728,-3.1724706243683625,12.04603084140353
690.489150381865,131.67602417259187,508.82545661469595,-30.95054220306577,-0.9743693839925409,-13.850383020535151
689.1147726925952,141.90809691951017,482.38395562031246,-33.003071290179,4.48950282192762,11.328674250570655
687.4421090551431,151.3199654585627,451.34781424441064,34.777522720875616,-3.1319528009723006,-5.112611678023156
685.5310170867643,159.95641321727217,416.0908028647688,31.3591789310027,-1.2789169559027327,-2.228131382908486
683.4397534186528,167.86325814433914,377.0268686970778,-38.148672400381166,4.474874546437323,8.442999919356762
681.1063097567996,174.96372196774385,334.4752240750787,-29.252634719427075,-3.0434860081385344,-11.465274783570973
678.5262330736497,181.24126999464445,288.8472718799078,41.80516614766709,-1.2105994060240681,10.871935024163813
675.5554721419803,186.5390085006595,240.43745266122596,27.091394076138556,4.405995844501881,-6.858069698518482
672.0730427602177,190.7309806196706,189.60452884820333,-44.59107311362126,-2.6313400666006683,1.5574340644463522
667.9997712191537,193.74876081125072,136.80669823394086,-23.435001777515122,-1.0016027470005864,4.200470557230425
663.429733250563,195.71906315091684,82.74359778805253,48.605399567893414,4.145406755595379,-7.918410919694583
658.4060591879797,196.73648106032422,28.117668924124928,20.691136862292673,-2.755126403419907,9.533213928912772
653.5353640091377,197.4893922847889,-25.73195238650716,-50.82260971563495,-0.6644702587898854,-8.184766453423652
649.0842476923648,198.31601269279673,-77.84664603402467,-18.31179595784496,2.013065863383022,3.594052845480336
645.26374627062,199.483154850964,-127.38945838222054,51.765461726885235,-2.2851893359302795,1.9956960294411372
642.0990061265799,201.049826527879,-173.79929633355644,14.266517309829867,0.6246513775601883,-7.723985437010034
639.5713828923326,203.01272967084645,-216.64641679760035,-53.97167476470628,0.5580937127950445,10.66500679108026
637.5432849594146,205.23280945634144,-255.7070716913973,-11.458052541963568,-2.3159995858508724,-10.456777083287554
635.8949507448245,207.5811688156146,-290.80573692783975,55.066287266841776,2.5881319510835947,6.486334109060329
634.5864063828133,210.00795638650698,-321.7368223000165,8.003261711222835,-0.4700991644111022,-0.24157539875919454
633.6105359562446,212.49475255683808,-348.31439335426313,-56.48629587807007,-3.492838064983413,-6.681068381598915
632.9257427601797,214.98518816626753,-370.4454184556426,-4.991456932663757,4.55073528856168,11.556455429032543
632.5172808479704,217.4481750214985,-388.06384085923156,57.27071707297178,-0.6996358192343963,-12.885112985153889
632.3643907583146,219.8452608753705,-401.16250948398067,1.4664006473997107,-5.290085073649655,9.713869626184122
632.5533733859368,222.2446190739625,-409.6771978105597,-58.23193318250852,6.244278993657465,-3.2323296469505496
632.9200349606817,224.45198796893325,-413.8717578317504,1.266733551485601,-0.5888181403550082,-5.057129872523956
633.3916254781537,226.36619903240677,-413.9591565093509,58.87956218080589,-6.569560176851962,12.438455139960128
634.0345669263883,228.03069188929072,-410.0410962580671,-4.057065597357874,7.467075760783747,-16.336491128098917
634.7485252713175,229.31716377510529,-402.43725992515715,-59.856864958190016,-0.5864013306838796,14.728190062676813
635.4944021650786,230.16205735916978,-391.43232707982787,6.990633336671837,-7.568871670266459,-7.528438799102834
636.3699353846158,230.6458541913642,-377.1874886425217,60.9086802966241,8.539062197716905,-3.1653666963099685
637.4439604252365,230.81794380025187,-359.9269163775938,-10.3784812868909,-0.8136513571627353,13.434812338541665
638.703430445222,230.6382074295184,-340.0011432164886,-62.32012939113199,-8.904404114620151,-19.79237917367011
640.1304319988811,230.0515121783674,-317.81208185867246,13.339109661563429,9.760943395590285,19.144754795079812
641.1411159815079,228.4163381145989,-294.3932966267502,62.627561494203285,-0.4376007793865835,-11.433330713187143
641.5245982239492,225.48892288516402,-270.3482305999062,-15.003304794713156,-8.40782387637965,0.39419539459650754
641.4537976418536,221.44752996977584,-245.79872258100386,-60.779199747106645,10.025073584603284,11.369968502161694
641.3970431926355,216.79155802462,-220.50314518070667,17.980754091914935,-1.8126762960594647,-19.42606230307628
641.6242797269622,211.81412961148357,-194.43603108353224,58.46488202556678,-9.626322895462232,20.375145908677247
642.0098482869606,206.38841943844855,-168.02661841056567,-22.02153539266479,11.514965711866916,-14.436328007992799
642.4382028206632,200.38921169908306,-141.7100152196141,-56.40149896124703,-1.0120503466239055,3.5934287908292206
642.8081474011873,193.7032880969224,-115.9028838319595,25.72805597612552,-11.574040411569914,8.341029328917113
642.9110329255992,186.10885778277645,-91.11730600857534,54.097945108792096,12.627990331955761,-17.113325090258385
642.6367849133677,177.49535117789347,-67.71530854944152,-28.460439296339047,0.9654002687371935,20.44373057102903
642.1797221276298,168.07794732478803,-45.678059032461285,-50.40895571525392,-14.075370848086378,-16.642317108394746
641.6936471586699,158.03350009420595,-24.998521843395245,31.116965420940804,11.8207397773056,6.888485443370863
640.914915250885,147.1078790842387,-6.097397293990332,46.101140034970314,3.584601172193614,5.387741042409874
639.7146499393704,135.19304116079937,10.793951567833894,-32.57368227205891,-14.477010458904148,-15.089701938606039
638.209970775242,122.4496079226915,25.774696012870088,-40.43984283907201,10.22200579580592,19.540876506874074
636.5929617280495,109.12817835991434,39.08277334600924,34.34471413438428,5.026889380374595,-16.950704479938707
635.1352962556549,95.5658781754568,51.07556681699906,35.09369524713669,-14.91721312097726,8.40216989060943
633.9831060142883,81.96610311675232,61.98231740985472,-36.0912042648868,8.2601457935819,2.4596838683244524
633.1124314986811,68.3484534704839,71.84222345039815,-30.59144890197525,6.811437467073115,-12.261476735381558
632.5234444710388,54.75030731344642,80.71514176781365,36.787196963196195,-14.376551925419937,17.358810081199803
632.2036359651494,41.190343539921116,88.64417955000789,25.519929491952446,6.085257756458575,-16.579888894583032
632.0456693816308,27.585965833867252,95.57145087028378,-37.58239578955056,8.26293014809733,10.128000010468044
632.0486850227851,13.963398646270097,101.56080119082073,-20.61069364139567,-13.167646681820111,-0.4502659642201058
632.180611614821,0.3182812650390025,106.6547712452262,37.686107268719866,3.66642804336943,-9.229150924290014
632.5291726315736,-13.228979134798788,111.03491377666089,15.769091874928332,9.353254558573584,15.582532314406235
633.2244551769335,-26.516976227033307,114.92598421974886,-37.6700549195196,-12.151979212042246,-16.943288761757117
634.1516353497693,-39.64248294888015,118.27645207023461,-11.95858332647678,1.1672671331886373,12.364425402991834
635.2593696698152,-52.63981435533589,121.09673160654796,36.95877082736897,11.079768157744404,-3.4674776347169103
636.6535077318224,-65.38215429279727,123.56443592180587,8.196896542360566,-10.913136776572042,-6.904111477437619
638.3636384946489,-77.82630769804656,125.76083462106932,-36.56660655722514,-2.1602025014386044,14.61966152552867
640.2434966294314,-90.11765037522538,127.55686993073628,-5.420170118082058,12.483192899989982,-17.412615960561208
642.0760105941204,-102.4757699390176,128.74242568278922,35.60868949515175,-8.23030762022608,14.312811550701213
643.8608615982389,-114.89013613763453,129.3572346857461,3.337940008242008,-4.9578955162162925,-5.974364672119098
645.8171240242378,-127.1183716404198,129.690561369123,-34.012838554018295,12.20722626171284,-4.6953288415254155
647.9922251692524,-139.09811195328257,129.83558249612807,-2.0301822291069063,-6.266896140783916,13.424327396551725
650.1804220402397,-151.0322146638597,129.59760792843954,31.664145050685296,-6.580940681878524,-17.307560131967715
652.4263267656273,-162.86515707262586,129.0485718221243,1.313014436151474,12.617633077333581,15.245003068353633
654.75503633238,-174.55974719367865,128.2398643497895,-29.380670833781675,-5.165193504685397,-8.204355402572432
657.1182362717371,-186.15489274672004,127.1382511708265,-1.1240467712842719,-8.27689605700603,-1.4198820393473432
659.507760995179,-197.6468825485524,125.75242292653401,27.255330576567054,13.313231104919003,10.439123187490527
662.0044422947187,-208.94005763246082,124.18282114834844,1.2838378632156204,-3.9935286595605906,-15.936092655370315
664.5112484530774,-220.12188266218322,122.33385355038396,-25.59177198785236,-10.449191668916198,15.974213917058561
667.138233964899,-231.06664167658457,120.32741890421836,-1.456892255005645,14.46512620917726,-10.45000949797336
669.9299507933038,-241.71908756981477,118.20214525059507,23.73405248439007,-3.125137910159957,0.8920360608261964
672.6958866942826,-252.27075855824708,115.72716963851495,1.234787021320854,-12.847680956609413,9.129845458248365
675.3115003648493,-262.8433412459876,112.74431717767256,-21.7747769573849,16.463479081384815,-15.70474160044196
677.8647388507085,-273.33183053309364,109.34216944196028,-0.5331825011942853,-1.6118250548368818,16.827253179111885
680.6014398062642,-283.4673303073347,105.78039938927871,20.116354086279756,-16.844786257412007,-12.19964972493947
683.3326938214981,-293.4341368367191,101.83494765997636,-0.8518649001652583,17.227948673750863,2.8950876098259535
685.870442847247,-303.4167227097922,97.27896134540916,-18.39960592834528,2.7290837317817793,8.198370698835017
688.2671495993392,-313.34339830427786,92.16652759114389,2.8727466258646777,-20.517836207147994,-16.579967210940964
690.7428221633338,-322.96475429760244,86.74598165571241,17.054049569466702,15.632462221715004,19.09992273001922
693.2511110465824,-332.3070635058433,80.9759455977931,-5.161641005638536,7.016396647345982,-14.915472486762397
695.7457821349908,-341.3981764592234,74.81103993597496,-15.583013160556078,-22.461752726344475,5.42628988747858
698.2892387516752,-350.1525865497001,68.32710212534012,7.495086346776578,13.274387096894028,6.213145148229709
700.9306929439283,-358.49860789177376,61.58586072406807,13.792138893553757,10.87427400495505,-16.091891145856064
703.6644041104095,-366.4227982499547,54.58641270126151,-9.853452530917627,-23.692449945118522,20.560202021465944
706.5420375902418,-373.8555017571751,47.383045733349206,-11.907932479945126,10.435179522579869,-18.017078700429092
709.4787839936874,-380.8700388473118,39.87852117724884,11.60123504449651,14.545905361702154,8.917093078196183
712.469148299192,-387.45863934337564,32.06167621544091,9.842473215566176,-23.7807361470826,3.815545019163795
715.5999895243515,-393.5185526371126,24.023310506454106,-13.071557754415485,6.846220087658877,-15.843736274294455
718.8450073129807,-399.06760580993347,15.725664934233706,-8.08435989464223,17.412982162242145,22.446873443979435
721.9788788969039,-404.3287893910469,6.921052984038066,14.018789038935205,-22.63118972881977,-20.97926979224276
725.213349212565,-409.0711048272191,-2.1525889389760966,7.015112199575036,3.918713544500771,12.136732838191985
728.6299110125008,-413.197904987257,-11.392211025127141,-15.14298590409002,18.130352043866377,0.6138639505611089
732.1505088164636,-416.7822267899387,-20.874514014381138,-6.418103099453814,-20.93299828441107,-13.066435796083088
735.7780799482864,-419.81867979982474,-30.595595544297012,16.02930644565477,1.999940427383185,20.822310208535885
739.2536296564923,-422.57053698474675,-40.82279575442523,5.383014427673289,18.413413824703927,-21.3319518688638
742.7735148452875,-424.8271568278759,-51.31236705750947,-15.964943731677016,-18.45789494974216,15.108429214521507
746.449426269958,-426.4630092590416,-61.897810818185654,-4.418124773541855,-1.1943985402317925,-4.748452223067732
750.2592140319484,-427.495217465274,-72.56122775846879,15.322249143188538,18.352786782713256,-6.561848528659014
754.1982228288009,-427.92734236223794,-83.2698328167363,3.271214269345212,-15.221754040295908,15.216342891933026
758.2579466425223,-427.77122244679776,-93.99831065781153,-14.898408003244002,-3.9091662290867433,-18.997271399958155
762.3189871935211,-427.1565051272995,-104.84151724603863,-2.584321027234385,17.590499599755926,16.90360935651064
766.2803477725237,-426.19323101093437,-115.8635490686091,14.522006551124683,-11.57765079602084,-9.66270090112976
770.1843185164091,-424.8407028063711,-126.95631942861593,2.375003308315787,-5.927975284084938,-0.14162901511562517
773.9756150105434,-423.1544265759522,-138.09577021652615,-14.016905604620822,15.701359267577574,9.576234163708468
777.8337133241372,-420.94676525175777,-148.99278324700205,-1.7739927654178733,-7.956265599154432,-15.644136459732097
781.7000130795041,-418.2771744250955,-159.6112821285617,13.11276334085075,-7.8595666712241155,16.334973084627734
785.4913045474178,-415.232472096449,-169.9398209444874,1.2113144930272253,14.096965667382491,-11.55233896076085
789.2537102299242,-411.7653078083424,-179.81896686376078,-11.881210410129748,-4.391019260987166,3.2593285007336843
792.9355437485754,-407.9279785916211,-189.1861917447047,-0.8121428410462418,-9.543557634656473,5.636264027758262
796.5491946623814,-403.7059468984973,-197.9035046475882,10.879847223543575,12.246500493820504,-12.00099291514509
800.0634519152918,-399.127846658826,-205.87220623196413,0.684830217426983,-1.2500799432494125,13.976314155252531
803.4560219620266,-394.2102476537885,-212.97488587311477,-9.636829438721863,-10.284366679648956,-11.013070203744073
806.7995474518654,-388.8681422071928,-218.98236747382748,-0.2903391018014947,9.98317808716672,4.6972911270974285
810.1884998789001,-382.99272326197627,-223.64114750066514,8.552462706781988,1.1067255882418743,2.551453832625076
813.6231287469741,-376.57422071298737,-226.80931596942938,-0.17328189663744473,-10.482207806066297,-8.383426661394788
817.0528147459112,-369.6561817187735,-228.40937588700044,-7.5575572788244045,7.973605336499984,11.042582540295076
820.5637428648067,-362.1410276282713,-228.22544371822798,0.6946272137220815,3.261926975218213,-9.894293447145392
824.1538318336351,-354.0222161404072,-226.14839683555152,6.355989265366555,-10.676563180808865,5.492363009041048
827.884254678462,-345.2300082850084,-222.01974289864614,-1.1481174852168041,6.044462906099035,0.37403687393948293
831.7454622513683,-335.769822391489,-215.77856348655862,-5.4366203060200196,4.938069819854023,-5.865557885302454
835.6982069357147,-325.67950960885724,-207.41766597878933,1.2298324487836634,-10.213827424602174,9.07894797265252
839.7484675317855,-314.9493315040171,-196.8968516462622,4.5215373700389305,4.256915987556721,-9.073178992063307
843.9964567490528,-303.4712561905972,-184.0909964256326,-1.160046678598077,6.076374715560218,5.9611226003848
848.5146953157196,-291.16687305415167,-168.9288673269992,-3.950411214042718,-9.829144748515676,-1.2872757893974434
853.3551553494581,-277.982117610322,-151.3923491596633,0.5377256364175157,2.59908540079143,-3.603457687533662
858.6044497749394,-263.8315610597977,-131.46120065633988,2.9460900199093465,7.088705084072704,6.695893251553178
864.3155934629494,-248.67005414875007,-109.19077388196219,-0.5582916218424088,-9.353938181100784,-7.677185832929397
870.5526720290984,-232.44789465467096,-84.6673272418808,-2.7939805711898122,1.0565218566024537,5.882719084874361
877.4042587685528,-215.0981995730719,-57.99651243713539,-0.39039279983252456,7.8804182540917385,-2.7976024732069678
884.9771621097851,-196.5465239595317,-29.317652861676915,1.5845486484695903,-8.826094328747931,-1.316681902974414
893.3296092911634,-176.78383166792054,1.1150978834161132,-0.04899795577512396,-0.5937443848835323,4.092259637298468
